RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-8.802792358398437500e+02, -4.933629608154296875e+01, -3.766633272171020508e+00, 0.000000000000000000e+00, -1.442117333412170410e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.210586045403033495e-05
-8.603071899414062500e+02, -4.564875793457031250e+01, -1.450768113136291504e+00, 0.000000000000000000e+00, -1.464758992195129395e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.323794852709397674e-05
-8.324817504882812500e+02, -4.169871902465820312e+01, -1.309058785438537598e+00, 0.000000000000000000e+00, -1.489660978317260742e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.448304677382111549e-05
-7.992297363281250000e+02, -3.992020797729492188e+01, 4.227135658264160156e+00, 0.000000000000000000e+00, -1.512286305427551270e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.561431266367435455e-05
-7.503208618164062500e+02, -3.015854835510253906e+01, 2.491162866353988647e-01, 0.000000000000000000e+00, -1.537163138389587402e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.685815944569185376e-05
-7.092276611328125000e+02, -1.421564769744873047e+01, -5.318659782409667969e+00, 0.000000000000000000e+00, -1.562023282051086426e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.810116221662610769e-05
-6.627474975585937500e+02, -1.841847747564315796e-01, -2.802776098251342773e+00, 0.000000000000000000e+00, -1.584607720375061035e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.923039083834737539e-05
-6.218920898437500000e+02, 1.837416076660156250e+01, -4.972856044769287109e+00, 0.000000000000000000e+00, -1.609439969062805176e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.047199662541970611e-05
-5.884623413085937500e+02, 3.578081512451171875e+01, -1.165213680267333984e+01, 0.000000000000000000e+00, -1.634252190589904785e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.171260560629889369e-05
-5.488906250000000000e+02, 4.291635131835937500e+01, -9.644137382507324219e+00, 0.000000000000000000e+00, -1.656791567802429199e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.283957868115976453e-05
