RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-7.973122558593750000e+02, 1.409407043457031250e+02, -8.085580825805664062e+00, 0.000000000000000000e+00, -7.933599948883056641e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.966800068155862391e-05
-8.017875976562500000e+02, 1.371767730712890625e+02, -6.290271282196044922e+00, 0.000000000000000000e+00, -8.181609511375427246e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.090804577572271228e-05
-8.061556396484375000e+02, 1.353836364746093750e+02, -6.839270591735839844e+00, 0.000000000000000000e+00, -8.407099843025207520e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.203549906378611922e-05
-8.139243164062500000e+02, 1.316519165039062500e+02, -6.467926979064941406e+00, 0.000000000000000000e+00, -8.655095696449279785e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.327547867433167994e-05
-8.236838378906250000e+02, 1.266355895996093750e+02, -5.220656394958496094e+00, 0.000000000000000000e+00, -8.880518674850463867e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.440259363036602736e-05
-8.348203125000000000e+02, 1.199602050781250000e+02, -5.571033000946044922e+00, 0.000000000000000000e+00, -9.128386378288269043e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.564193295664153993e-05
-8.482382812500000000e+02, 1.142161407470703125e+02, -7.248327255249023438e+00, 0.000000000000000000e+00, -9.376207590103149414e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.688103945227339864e-05
-8.611479492187500000e+02, 1.080763931274414062e+02, -9.227240562438964844e+00, 0.000000000000000000e+00, -9.601430296897888184e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.800715396413579583e-05
-8.788072509765625000e+02, 1.010044097900390625e+02, -8.172125816345214844e+00, 0.000000000000000000e+00, -9.849086999893188477e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.924543463857844472e-05
-9.007887573242187500e+02, 9.340674591064453125e+01, -8.704576492309570312e+00, 0.000000000000000000e+00, -1.009660482406616211e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.048302409704774618e-05
