time, ALLSE, ALLKE, ALLWK, ALLFD
5.402934766607359052e-05, 3.382676086425781250e+02, 2.087683715820312500e+02, 5.836921386718750000e+02, 1.355670928955078125e+01
5.706173396902158856e-05, 3.778825073242187500e+02, 2.245409240722656250e+02, 6.427542114257812500e+02, 1.581856727600097656e+01
6.009492790326476097e-05, 4.189301757812500000e+02, 2.406308898925781250e+02, 7.032861938476562500e+02, 1.824599838256835938e+01
6.301611574599519372e-05, 4.573209533691406250e+02, 2.575493164062500000e+02, 7.618370971679687500e+02, 2.051171875000000000e+01
6.605112866964191198e-05, 4.948728027343750000e+02, 2.779534606933593750e+02, 8.230311279296875000e+02, 2.284936332702636719e+01
6.908639625180512667e-05, 5.303403320312500000e+02, 3.008204040527343750e+02, 8.844024658203125000e+02, 2.524743652343750000e+01
7.200951949926093221e-05, 5.626562500000000000e+02, 3.242892150878906250e+02, 9.434034423828125000e+02, 2.778843116760253906e+01
7.504502718802541494e-05, 5.950363159179687500e+02, 3.496927795410156250e+02, 1.004992980957031250e+03, 3.047109031677246094e+01
7.808123336872085929e-05, 6.272869262695312500e+02, 3.764156799316406250e+02, 1.067823608398437500e+03, 3.307085037231445312e+01
8.100521517917513847e-05, 6.570418701171875000e+02, 4.037121887207031250e+02, 1.129807250976562500e+03, 3.550629806518554688e+01
8.404246182180941105e-05, 6.891187133789062500e+02, 4.347832946777343750e+02, 1.197275390625000000e+03, 3.807754898071289062e+01
8.708024688530713320e-05, 7.192828979492187500e+02, 4.682876586914062500e+02, 1.267802124023437500e+03, 4.108476638793945312e+01
9.000516729429364204e-05, 7.496394042968750000e+02, 5.035105285644531250e+02, 1.339456420898437500e+03, 4.426210021972656250e+01
9.304028935730457306e-05, 7.825250244140625000e+02, 5.434562377929687500e+02, 1.417673095703125000e+03, 4.781094360351562500e+01
9.607567335478961468e-05, 8.153217163085937500e+02, 5.871639404296875000e+02, 1.499170898437500000e+03, 5.154912948608398438e+01
9.911080996971577406e-05, 8.466872558593750000e+02, 6.349911499023437500e+02, 1.583648681640625000e+03, 5.562197494506835938e+01
1.020332056214101613e-04, 8.744461669921875000e+02, 6.848723144531250000e+02, 1.666875000000000000e+03, 6.037492370605468750e+01
1.050666396622546017e-04, 9.011253051757812500e+02, 7.386849365234375000e+02, 1.753600830078125000e+03, 6.604258728027343750e+01
1.080966248991899192e-04, 9.271304321289062500e+02, 7.926482543945312500e+02, 1.839120361328125000e+03, 7.208806610107421875e+01
1.110097218770533800e-04, 9.505099487304687500e+02, 8.435047607421875000e+02, 1.919010620117187500e+03, 7.786575317382812500e+01
1.140353997470811009e-04, 9.739039916992187500e+02, 8.942585449218750000e+02, 1.998772216796875000e+03, 8.398383331298828125e+01
1.170608084066770971e-04, 9.958005371093750000e+02, 9.424182739257812500e+02, 2.075679199218750000e+03, 8.998994445800781250e+01
1.200870246975682676e-04, 1.018324462890625000e+03, 9.889978637695312500e+02, 2.150458496093750000e+03, 9.551768493652343750e+01
1.230004709213972092e-04, 1.039865600585937500e+03, 1.032739990234375000e+03, 2.220920898437500000e+03, 1.004447250366210938e+02
1.260285644093528390e-04, 1.062251464843750000e+03, 1.077138427734375000e+03, 2.293485839843750000e+03, 1.058102188110351562e+02
1.290575310122221708e-04, 1.084753784179687500e+03, 1.121099731445312500e+03, 2.366149414062500000e+03, 1.112850570678710938e+02
1.320844166912138462e-04, 1.107764160156250000e+03, 1.164666381835937500e+03, 2.438702392578125000e+03, 1.169857864379882812e+02
1.351094688288867474e-04, 1.130883544921875000e+03, 1.207082275390625000e+03, 2.510459228515625000e+03, 1.231140975952148438e+02
1.380200847052037716e-04, 1.152389892578125000e+03, 1.247084350585937500e+03, 2.578597167968750000e+03, 1.294468994140625000e+02
1.410415134159848094e-04, 1.173035278320312500e+03, 1.288479492187500000e+03, 2.648437011718750000e+03, 1.364928894042968750e+02
1.440631895093247294e-04, 1.192076416015625000e+03, 1.329768554687500000e+03, 2.716917968750000000e+03, 1.442835845947265625e+02
1.470842544222250581e-04, 1.209904052734375000e+03, 1.370535522460937500e+03, 2.784258300781250000e+03, 1.525639343261718750e+02
1.501051738159731030e-04, 1.228166625976562500e+03, 1.411854370117187500e+03, 2.850862548828125000e+03, 1.608986968994140625e+02
1.530144945718348026e-04, 1.243837280273437500e+03, 1.451628906250000000e+03, 2.914521972656250000e+03, 1.688628997802734375e+02
1.560347009217366576e-04, 1.258443603515625000e+03, 1.493013305664062500e+03, 2.980278320312500000e+03, 1.774371337890625000e+02
1.590522733749821782e-04, 1.273174194335937500e+03, 1.534600341796875000e+03, 3.045917968750000000e+03, 1.859281005859375000e+02
1.620692491997033358e-04, 1.287627319335937500e+03, 1.576770141601562500e+03, 3.111556396484375000e+03, 1.947995605468750000e+02
1.650855847401544452e-04, 1.300844360351562500e+03, 1.618841796875000000e+03, 3.177081542968750000e+03, 2.042978820800781250e+02
1.681018475210294127e-04, 1.314867553710937500e+03, 1.660052490234375000e+03, 3.242344970703125000e+03, 2.138062591552734375e+02
1.710070500848814845e-04, 1.328140625000000000e+03, 1.699107666015625000e+03, 3.305228027343750000e+03, 2.234577331542968750e+02
1.740241423249244690e-04, 1.342992065429687500e+03, 1.738822387695312500e+03, 3.370065429687500000e+03, 2.332769012451171875e+02
1.770402595866471529e-04, 1.355790527343750000e+03, 1.778912841796875000e+03, 3.434374511718750000e+03, 2.437309417724609375e+02
1.800562895368784666e-04, 1.369303710937500000e+03, 1.818916748046875000e+03, 3.497975341796875000e+03, 2.537399444580078125e+02
1.830709807109087706e-04, 1.382386840820312500e+03, 1.858651245117187500e+03, 3.560781250000000000e+03, 2.633982543945312500e+02
1.860829215729609132e-04, 1.394445312500000000e+03, 1.897014526367187500e+03, 3.622503662109375000e+03, 2.733106689453125000e+02
1.890933199319988489e-04, 1.407014526367187500e+03, 1.936152954101562500e+03, 3.682812988281250000e+03, 2.828955078125000000e+02
1.921055227285251021e-04, 1.417677246093750000e+03, 1.974269165039062500e+03, 3.741802734375000000e+03, 2.922670593261718750e+02
1.950063451658934355e-04, 1.428791870117187500e+03, 2.012010986328125000e+03, 3.798576660156250000e+03, 3.010388183593750000e+02
1.980219240067526698e-04, 1.437898681640625000e+03, 2.051265380859375000e+03, 3.856496337890625000e+03, 3.104508972167968750e+02
2.010375319514423609e-04, 1.446445556640625000e+03, 2.092095214843750000e+03, 3.914605957031250000e+03, 3.195736389160156250e+02
2.040519757429137826e-04, 1.453953735351562500e+03, 2.134010986328125000e+03, 3.972927490234375000e+03, 3.283545532226562500e+02
2.070643968181684613e-04, 1.458955810546875000e+03, 2.177071533203125000e+03, 4.031217285156250000e+03, 3.377849731445312500e+02
2.100745477946475148e-04, 1.462811279296875000e+03, 2.221577148437500000e+03, 4.089564941406250000e+03, 3.474727478027343750e+02
2.130781795131042600e-04, 1.465628540039062500e+03, 2.266584472656250000e+03, 4.147216796875000000e+03, 3.570337524414062500e+02
2.160798903787508607e-04, 1.467562744140625000e+03, 2.311495849609375000e+03, 4.203754394531250000e+03, 3.666944885253906250e+02
2.190787345170974731e-04, 1.467651611328125000e+03, 2.356555419921875000e+03, 4.258974121093750000e+03, 3.767259521484375000e+02
2.220707974629476666e-04, 1.465692016601562500e+03, 2.401979980468750000e+03, 4.312766601562500000e+03, 3.872168579101562500e+02
2.250599500257521868e-04, 1.460982421875000000e+03, 2.447484619140625000e+03, 4.365291992187500000e+03, 3.982790527343750000e+02
2.280448534293100238e-04, 1.455570312500000000e+03, 2.493085449218750000e+03, 4.416894042968750000e+03, 4.096340026855468750e+02
2.310260024387389421e-04, 1.448307617187500000e+03, 2.538710937500000000e+03, 4.467495117187500000e+03, 4.213966674804687500e+02
2.340038336114957929e-04, 1.441799072265625000e+03, 2.584747070312500000e+03, 4.517574218750000000e+03, 4.327692565917968750e+02
2.370934380451217294e-04, 1.434508422851562500e+03, 2.633705322265625000e+03, 4.569636718750000000e+03, 4.442876892089843750e+02
2.400703669991344213e-04, 1.424625732421875000e+03, 2.681754882812500000e+03, 4.620040039062500000e+03, 4.551720886230468750e+02
2.430439344607293606e-04, 1.414472412109375000e+03, 2.730659423828125000e+03, 4.670178710937500000e+03, 4.662747802734375000e+02
2.460170071572065353e-04, 1.403130249023437500e+03, 2.780804443359375000e+03, 4.720354492187500000e+03, 4.770174255371093750e+02
2.490993938408792019e-04, 1.390313720703125000e+03, 2.834189697265625000e+03, 4.772307617187500000e+03, 4.875578613281250000e+02
2.520712732803076506e-04, 1.377099975585937500e+03, 2.887593017578125000e+03, 4.822672851562500000e+03, 4.973259277343750000e+02
2.550416975282132626e-04, 1.362346923828125000e+03, 2.941796386718750000e+03, 4.872449707031250000e+03, 5.069159851074218750e+02
2.580096188466995955e-04, 1.348137451171875000e+03, 2.996441162109375000e+03, 4.921667968750000000e+03, 5.161968994140625000e+02
2.610147057566791773e-04, 1.331621459960937500e+03, 3.053182128906250000e+03, 4.971136230468750000e+03, 5.255457763671875000e+02
2.640495076775550842e-04, 1.314799926757812500e+03, 3.110335205078125000e+03, 5.020923828125000000e+03, 5.349822998046875000e+02
2.670872781891375780e-04, 1.295741088867187500e+03, 3.168122558593750000e+03, 5.070302246093750000e+03, 5.443173828125000000e+02
2.700114273466169834e-04, 1.273991821289062500e+03, 3.225418701171875000e+03, 5.116752929687500000e+03, 5.546544189453125000e+02
2.730477426666766405e-04, 1.251502685546875000e+03, 3.284970214843750000e+03, 5.164983398437500000e+03, 5.641801757812500000e+02
2.760831848718225956e-04, 1.228914428710937500e+03, 3.345617187500000000e+03, 5.212947265625000000e+03, 5.736660156250000000e+02
2.790059661492705345e-04, 1.207091308593750000e+03, 3.404349853515625000e+03, 5.258766601562500000e+03, 5.829299316406250000e+02
2.820424560923129320e-04, 1.182590942382812500e+03, 3.466029296875000000e+03, 5.306040039062500000e+03, 5.926887207031250000e+02
2.850800810847431421e-04, 1.157277954101562500e+03, 3.528299560546875000e+03, 5.352680175781250000e+03, 6.027338256835937500e+02
2.880056563299149275e-04, 1.133370483398437500e+03, 3.588491210937500000e+03, 5.397113769531250000e+03, 6.119558715820312500e+02
2.910441253334283829e-04, 1.106581542968750000e+03, 3.651049316406250000e+03, 5.442849609375000000e+03, 6.221691284179687500e+02
2.940855920314788818e-04, 1.078369750976562500e+03, 3.713330322265625000e+03, 5.487707031250000000e+03, 6.324535522460937500e+02
2.970163768623024225e-04, 1.052682739257812500e+03, 3.772689453125000000e+03, 5.530240722656250000e+03, 6.417918090820312500e+02
3.000618598889559507e-04, 1.025200439453125000e+03, 3.834250244140625000e+03, 5.573780273437500000e+03, 6.511787719726562500e+02
3.031085943803191185e-04, 9.966690673828125000e+02, 3.895708496093750000e+03, 5.616620605468750000e+03, 6.606436767578125000e+02
3.060444723814725876e-04, 9.662203369140625000e+02, 3.956728515625000000e+03, 5.657379394531250000e+03, 6.699340209960937500e+02
3.090949030593037605e-04, 9.317259521484375000e+02, 4.027466064453125000e+03, 5.699510742187500000e+03, 6.793637084960937500e+02
3.120307519566267729e-04, 9.020312500000000000e+02, 4.090378662109375000e+03, 5.739826171875000000e+03, 6.881322021484375000e+02
3.150752745568752289e-04, 8.702226562500000000e+02, 4.153624511718750000e+03, 5.781123535156250000e+03, 6.973915405273437500e+02
3.181120555382221937e-04, 8.395568847656250000e+02, 4.215446777343750000e+03, 5.821842773437500000e+03, 7.068635864257812500e+02
3.210440336260944605e-04, 8.099904785156250000e+02, 4.275413574218750000e+03, 5.861289062500000000e+03, 7.159217529296875000e+02
3.240862570237368345e-04, 7.793901367187500000e+02, 4.337294921875000000e+03, 5.901546386718750000e+03, 7.249184570312500000e+02
3.270206798333674669e-04, 7.503590698242187500e+02, 4.396483398437500000e+03, 5.939842773437500000e+03, 7.335893554687500000e+02
3.300683456473052502e-04, 7.188106689453125000e+02, 4.456999511718750000e+03, 5.978085449218750000e+03, 7.429177246093750000e+02
3.330025065224617720e-04, 6.894296264648437500e+02, 4.513382324218750000e+03, 6.014007324218750000e+03, 7.519293823242187500e+02
3.360520931892096996e-04, 6.599762573242187500e+02, 4.569572265625000000e+03, 6.050356445312500000e+03, 7.613654785156250000e+02
3.390925994608551264e-04, 6.301694335937500000e+02, 4.626251464843750000e+03, 6.087277832031250000e+03, 7.710261230468750000e+02
3.420237335376441479e-04, 6.008217773437500000e+02, 4.681993652343750000e+03, 6.124156250000000000e+03, 7.803021850585937500e+02
3.450694202911108732e-04, 5.728795776367187500e+02, 4.739999023437500000e+03, 6.163614257812500000e+03, 7.899647827148437500e+02
3.480059385765343904e-04, 5.398468627929687500e+02, 4.802750000000000000e+03, 6.202337890625000000e+03, 7.990315551757812500e+02
3.510560200084000826e-04, 5.075993041992187500e+02, 4.865235839843750000e+03, 6.242017089843750000e+03, 8.081029052734375000e+02
3.541075566317886114e-04, 4.801808471679687500e+02, 4.922668457031250000e+03, 6.279384277343750000e+03, 8.163843383789062500e+02
3.570478875190019608e-04, 4.562381896972656250e+02, 4.972972167968750000e+03, 6.312406738281250000e+03, 8.238186645507812500e+02
3.601039352361112833e-04, 4.303911437988281250e+02, 5.021998046875000000e+03, 6.343511718750000000e+03, 8.320779418945312500e+02
3.630441497080028057e-04, 4.067071838378906250e+02, 5.066228027343750000e+03, 6.371185546875000000e+03, 8.398411254882812500e+02
3.660928341560065746e-04, 3.818161010742187500e+02, 5.112370605468750000e+03, 6.397143554687500000e+03, 8.469677124023437500e+02
3.690246667247265577e-04, 3.598855285644531250e+02, 5.150661132812500000e+03, 6.419834472656250000e+03, 8.533820190429687500e+02
3.720633685588836670e-04, 3.388480834960937500e+02, 5.187287597656250000e+03, 6.441096679687500000e+03, 8.597023925781250000e+02
3.750949690584093332e-04, 3.201507873535156250e+02, 5.218434082031250000e+03, 6.460145996093750000e+03, 8.663649291992187500e+02
3.780062252189964056e-04, 3.032012023925781250e+02, 5.246706542968750000e+03, 6.477816406250000000e+03, 8.723722534179687500e+02
3.810234775301069021e-04, 2.875571594238281250e+02, 5.273679199218750000e+03, 6.494912597656250000e+03, 8.781260986328125000e+02
3.840389545075595379e-04, 2.714767456054687500e+02, 5.299901367187500000e+03, 6.510397460937500000e+03, 8.835908203125000000e+02
3.870528889819979668e-04, 2.551865234375000000e+02, 5.324979980468750000e+03, 6.524385253906250000e+03, 8.888598632812500000e+02
3.900679002981632948e-04, 2.388662872314453125e+02, 5.348041992187500000e+03, 6.536725585937500000e+03, 8.943814697265625000e+02
3.930122475139796734e-04, 2.239963836669921875e+02, 5.369266601562500000e+03, 6.548092773437500000e+03, 8.995275878906250000e+02
3.960717003792524338e-04, 2.104648284912109375e+02, 5.388025878906250000e+03, 6.558585937500000000e+03, 9.047882080078125000e+02
3.990197728853672743e-04, 1.987997436523437500e+02, 5.404203125000000000e+03, 6.568190429687500000e+03, 9.096405639648437500e+02
4.020842025056481361e-04, 1.851519165039062500e+02, 5.422930664062500000e+03, 6.578318847656250000e+03, 9.143362426757812500e+02
4.050367278978228569e-04, 1.725076293945312500e+02, 5.440382812500000000e+03, 6.588064941406250000e+03, 9.187069702148437500e+02
4.081036313436925411e-04, 1.615452728271484375e+02, 5.457491699218750000e+03, 6.598564941406250000e+03, 9.230989990234375000e+02
4.110576701350510120e-04, 1.536146240234375000e+02, 5.471843750000000000e+03, 6.609088378906250000e+03, 9.270717773437500000e+02
4.140139499213546515e-04, 1.478946075439453125e+02, 5.483409179687500000e+03, 6.618791503906250000e+03, 9.308095703125000000e+02
4.170873144175857306e-04, 1.429976348876953125e+02, 5.493075195312500000e+03, 6.627645507812500000e+03, 9.348680419921875000e+02
4.200468538329005241e-04, 1.394597473144531250e+02, 5.499246093750000000e+03, 6.634667968750000000e+03, 9.388561401367187500e+02
4.230049089528620243e-04, 1.362611083984375000e+02, 5.504049804687500000e+03, 6.640032226562500000e+03, 9.427435913085937500e+02
4.260769928805530071e-04, 1.342681732177734375e+02, 5.506507324218750000e+03, 6.644443847656250000e+03, 9.463296508789062500e+02
4.290354554541409016e-04, 1.315709075927734375e+02, 5.509251953125000000e+03, 6.647904296875000000e+03, 9.496245727539062500e+02
4.321063752286136150e-04, 1.296690826416015625e+02, 5.510095214843750000e+03, 6.650578613281250000e+03, 9.530023803710937500e+02
4.350620438344776630e-04, 1.290648040771484375e+02, 5.509052734375000000e+03, 6.652195312500000000e+03, 9.560139160156250000e+02
4.380183527246117592e-04, 1.289183349609375000e+02, 5.507005859375000000e+03, 6.652989257812500000e+03, 9.587756347656250000e+02
4.410893598105758429e-04, 1.274904479980468750e+02, 5.505354980468750000e+03, 6.652993164062500000e+03, 9.615543212890625000e+02
4.440447373781353235e-04, 1.252887344360351562e+02, 5.504635253906250000e+03, 6.652993164062500000e+03, 9.642144165039062500e+02
4.470016865525394678e-04, 1.242214660644531250e+02, 5.502854003906250000e+03, 6.652993164062500000e+03, 9.667990112304687500e+02
4.500737995840609074e-04, 1.264667282104492188e+02, 5.497853515625000000e+03, 6.652993164062500000e+03, 9.693605346679687500e+02
4.530324658844619989e-04, 1.288740539550781250e+02, 5.493038574218750000e+03, 6.652993164062500000e+03, 9.717470092773437500e+02
4.561058012768626213e-04, 1.320371093750000000e+02, 5.487208007812500000e+03, 6.652993164062500000e+03, 9.742683105468750000e+02
4.590653988998383284e-04, 1.334653320312500000e+02, 5.483117187500000000e+03, 6.652993164062500000e+03, 9.766721801757812500e+02
4.620242689270526171e-04, 1.353384399414062500e+02, 5.478598144531250000e+03, 6.652993164062500000e+03, 9.791224365234375000e+02
4.650974588003009558e-04, 1.375397796630859375e+02, 5.473857910156250000e+03, 6.652993164062500000e+03, 9.814161376953125000e+02
4.680585698224604130e-04, 1.415866851806640625e+02, 5.467510742187500000e+03, 6.652993164062500000e+03, 9.835634765625000000e+02
4.710200882982462645e-04, 1.449355468750000000e+02, 5.461684570312500000e+03, 6.652993164062500000e+03, 9.857807006835937500e+02
4.740947624668478966e-04, 1.497188415527343750e+02, 5.454030273437500000e+03, 6.652993164062500000e+03, 9.882960815429687500e+02
4.770553205162286758e-04, 1.533744964599609375e+02, 5.447614746093750000e+03, 6.652993164062500000e+03, 9.907515258789062500e+02
4.800154420081526041e-04, 1.560442657470703125e+02, 5.442124511718750000e+03, 6.652993164062500000e+03, 9.931557617187500000e+02
4.830879915971308947e-04, 1.588293457031250000e+02, 5.436275390625000000e+03, 6.652993164062500000e+03, 9.957684936523437500e+02
4.860455228481441736e-04, 1.623534240722656250e+02, 5.429783203125000000e+03, 6.652993164062500000e+03, 9.983809204101562500e+02
4.891125718131661415e-04, 1.666658477783203125e+02, 5.422125976562500000e+03, 6.652993164062500000e+03, 1.001294494628906250e+03
4.920687642879784107e-04, 1.694646606445312500e+02, 5.416169921875000000e+03, 6.652993164062500000e+03, 1.004224365234375000e+03
4.950249567627906799e-04, 1.712970123291015625e+02, 5.410623046875000000e+03, 6.652993164062500000e+03, 1.007187133789062500e+03
4.980945959687232971e-04, 1.716791229248046875e+02, 5.406490234375000000e+03, 6.652993164062500000e+03, 1.010286315917968750e+03
5.010471795685589314e-04, 1.728861236572265625e+02, 5.401931152343750000e+03, 6.652993164062500000e+03, 1.013364074707031250e+03
5.041133263148367405e-04, 1.773300323486328125e+02, 5.394221679687500000e+03, 6.652993164062500000e+03, 1.016515808105468750e+03
5.070663755759596825e-04, 1.808951416015625000e+02, 5.387356933593750000e+03, 6.652993164062500000e+03, 1.019655151367187500e+03
5.100198904983699322e-04, 1.834616851806640625e+02, 5.381330566406250000e+03, 6.652993164062500000e+03, 1.022861572265625000e+03
5.130863864906132221e-04, 1.862702636718750000e+02, 5.374519531250000000e+03, 6.652993164062500000e+03, 1.026373291015625000e+03
5.160383298061788082e-04, 1.901347656250000000e+02, 5.366903808593750000e+03, 6.652993164062500000e+03, 1.029652587890625000e+03
5.191028467379510403e-04, 1.941095428466796875e+02, 5.359007324218750000e+03, 6.652993164062500000e+03, 1.033104248046875000e+03
5.220494349487125874e-04, 1.946038665771484375e+02, 5.354597167968750000e+03, 6.652993164062500000e+03, 1.036503906250000000e+03
5.251087131910026073e-04, 1.952141418457031250e+02, 5.350196777343750000e+03, 6.652993164062500000e+03, 1.040016235351562500e+03
5.280535551719367504e-04, 1.931941986083984375e+02, 5.348688476562500000e+03, 6.652993164062500000e+03, 1.043313476562500000e+03
5.310063716024160385e-04, 1.926584014892578125e+02, 5.345822265625000000e+03, 6.652993164062500000e+03, 1.046271118164062500e+03
5.340756033547222614e-04, 1.931679840087890625e+02, 5.341877441406250000e+03, 6.652993164062500000e+03, 1.049273315429687500e+03
5.370329017750918865e-04, 1.923853607177734375e+02, 5.339606933593750000e+03, 6.652993164062500000e+03, 1.052177734375000000e+03
5.401036469265818596e-04, 1.898469848632812500e+02, 5.338796386718750000e+03, 6.652993164062500000e+03, 1.055261840820312500e+03
5.430627497844398022e-04, 1.857117614746093750e+02, 5.339236328125000000e+03, 6.652993164062500000e+03, 1.058533813476562500e+03
5.460226675495505333e-04, 1.849309997558593750e+02, 5.336537109375000000e+03, 6.652993164062500000e+03, 1.061765380859375000e+03
5.490963812917470932e-04, 1.828424987792968750e+02, 5.334920410156250000e+03, 6.652993164062500000e+03, 1.065260131835937500e+03
5.520568811334669590e-04, 1.819723358154296875e+02, 5.332277832031250000e+03, 6.652993164062500000e+03, 1.068485107421875000e+03
5.550167406909167767e-04, 1.834856109619140625e+02, 5.327449707031250000e+03, 6.652993164062500000e+03, 1.071635742187500000e+03
5.580895231105387211e-04, 1.844039154052734375e+02, 5.323114746093750000e+03, 6.652993164062500000e+03, 1.074824951171875000e+03
5.610487423837184906e-04, 1.829932708740234375e+02, 5.321155273437500000e+03, 6.652993164062500000e+03, 1.077863769531250000e+03
5.640062736347317696e-04, 1.820833435058593750e+02, 5.318662597656250000e+03, 6.652993164062500000e+03, 1.080948974609375000e+03
5.670677637681365013e-04, 1.809516754150390625e+02, 5.316261230468750000e+03, 6.652993164062500000e+03, 1.084096191406250000e+03
5.700144101865589619e-04, 1.818973541259765625e+02, 5.311978515625000000e+03, 6.652993164062500000e+03, 1.086861083984375000e+03
5.730785196647047997e-04, 1.804612731933593750e+02, 5.310238281250000000e+03, 6.652993164062500000e+03, 1.089677612304687500e+03
5.760322092100977898e-04, 1.782511138916015625e+02, 5.309309570312500000e+03, 6.652993164062500000e+03, 1.092499023437500000e+03
5.791040020994842052e-04, 1.748194885253906250e+02, 5.309421875000000000e+03, 6.652993164062500000e+03, 1.095260498046875000e+03
5.820509395562112331e-04, 1.712471313476562500e+02, 5.310159179687500000e+03, 6.652993164062500000e+03, 1.097897216796875000e+03
5.850045126862823963e-04, 1.698450012207031250e+02, 5.308892089843750000e+03, 6.652993164062500000e+03, 1.100426147460937500e+03
5.880740936845541000e-04, 1.685275726318359375e+02, 5.307491699218750000e+03, 6.652993164062500000e+03, 1.102849609375000000e+03
5.910309264436364174e-04, 1.659772949218750000e+02, 5.307546875000000000e+03, 6.652993164062500000e+03, 1.105074218750000000e+03
5.941012059338390827e-04, 1.616324768066406250e+02, 5.309028808593750000e+03, 6.652993164062500000e+03, 1.107540405273437500e+03
5.970541387796401978e-04, 1.613134307861328125e+02, 5.306554199218750000e+03, 6.652993164062500000e+03, 1.109987426757812500e+03
6.000000284984707832e-04, 1.632591705322265625e+02, 5.302069335937500000e+03, 6.652993164062500000e+03, 1.112327880859375000e+03
