RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-8.222750244140625000e+02, 1.272807769775390625e+02, 1.708234786987304688e+00, 0.000000000000000000e+00, -8.889570832252502441e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.444785372470505536e-05
-8.370063476562500000e+02, 1.233923721313476562e+02, 6.470361351966857910e-01, 0.000000000000000000e+00, -9.135776162147521973e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.567888390738517046e-05
-8.492999267578125000e+02, 1.142597122192382812e+02, 6.018576622009277344e-01, 0.000000000000000000e+00, -9.382161498069763184e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.691080903285183012e-05
-8.589624023437500000e+02, 1.061202926635742188e+02, 8.131657242774963379e-01, 0.000000000000000000e+00, -9.606297016143798828e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.803148476639762521e-05
-8.750445556640625000e+02, 9.478721618652343750e+01, 5.604087114334106445e-01, 0.000000000000000000e+00, -9.853053092956542969e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.926526526105590165e-05
-8.979093017578125000e+02, 8.441359710693359375e+01, 1.332340359687805176e+00, 0.000000000000000000e+00, -1.010002255439758301e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.050011532148346305e-05
-9.165958862304687500e+02, 7.276976013183593750e+01, 1.688161045312881470e-01, 0.000000000000000000e+00, -1.032468557357788086e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.162342858966439962e-05
-9.178809204101562500e+02, 6.406392669677734375e+01, -1.988879323005676270e+00, 0.000000000000000000e+00, -1.057196974754333496e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.285985025693662465e-05
-9.494732666015625000e+02, 5.065614700317382812e+01, -2.194817066192626953e-01, 0.000000000000000000e+00, -1.081941604614257812e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.409707591752521694e-05
-9.766904907226562500e+02, 4.037828826904296875e+01, 1.918912976980209351e-01, 0.000000000000000000e+00, -1.104441046714782715e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.522205174202099442e-05
-9.913173217773437500e+02, 3.315809631347656250e+01, 5.662010312080383301e-01, 0.000000000000000000e+00, -1.129202127456665039e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.646010686177760363e-05
-1.000030822753906250e+03, 2.922202873229980469e+01, 5.506696105003356934e-01, 0.000000000000000000e+00, -1.153979778289794922e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.769899144070222974e-05
-1.006389709472656250e+03, 2.832353210449218750e+01, 3.090770244598388672e-01, 0.000000000000000000e+00, -1.176501631736755371e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.882508048671297729e-05
-1.007460754394531250e+03, 2.977075576782226562e+01, 2.474589824676513672e+00, 0.000000000000000000e+00, -1.201272130012512207e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.006360490573570132e-05
-1.002038085937500000e+03, 3.306657409667968750e+01, 3.300499439239501953e+00, 0.000000000000000000e+00, -1.226035594940185547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.130177644081413746e-05
-9.975798339843750000e+02, 3.515594482421875000e+01, 2.178955316543579102e+00, 0.000000000000000000e+00, -1.248552322387695312e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.242761446628719568e-05
-9.965045166015625000e+02, 3.745809936523437500e+01, 3.439763069152832031e+00, 0.000000000000000000e+00, -1.273394346237182617e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.366971501847729087e-05
-9.921807861328125000e+02, 4.300428390502929688e+01, 4.602702617645263672e+00, 0.000000000000000000e+00, -1.298194050788879395e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.490970554295927286e-05
-9.903625488281250000e+02, 5.090373229980468750e+01, 5.473968505859375000e+00, 0.000000000000000000e+00, -1.320796728134155273e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.603983638342469931e-05
-9.895095214843750000e+02, 5.802836227416992188e+01, 4.953279495239257812e+00, 0.000000000000000000e+00, -1.345666646957397461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.728333391947671771e-05
