time, ALLSE, ALLKE, ALLWK, ALLFD
1.200905462610535324e-04, 9.063638305664062500e+02, 1.034793701171875000e+03, 2.101011718750000000e+03, 1.068873901367187500e+02
1.230139314429834485e-04, 9.213664550781250000e+02, 1.082826049804687500e+03, 2.169891845703125000e+03, 1.120980682373046875e+02
1.260474236914888024e-04, 9.374244995117187500e+02, 1.130493408203125000e+03, 2.240519287109375000e+03, 1.180837707519531250e+02
1.290785148739814758e-04, 9.539425659179687500e+02, 1.177178833007812500e+03, 2.310092529296875000e+03, 1.241395339965820312e+02
1.321076852036640048e-04, 9.689585571289062500e+02, 1.223935668945312500e+03, 2.378399902343750000e+03, 1.304376220703125000e+02
1.350242382613942027e-04, 9.807990112304687500e+02, 1.268502685546875000e+03, 2.442455566406250000e+03, 1.373675689697265625e+02
1.380518515361472964e-04, 9.921954956054687500e+02, 1.313659912109375000e+03, 2.507116455078125000e+03, 1.452995910644531250e+02
1.410790864611044526e-04, 1.002576416015625000e+03, 1.357858276367187500e+03, 2.569958007812500000e+03, 1.534627227783203125e+02
1.441071945009753108e-04, 1.011804565429687500e+03, 1.401075683593750000e+03, 2.630935546875000000e+03, 1.617353057861328125e+02
1.470217393944039941e-04, 1.019420043945312500e+03, 1.442720458984375000e+03, 2.688829101562500000e+03, 1.698406524658203125e+02
1.500460784882307053e-04, 1.025911376953125000e+03, 1.486138427734375000e+03, 2.748982177734375000e+03, 1.788205261230468750e+02
1.530679001007229090e-04, 1.032572875976562500e+03, 1.529671386718750000e+03, 2.809491943359375000e+03, 1.880622100830078125e+02
1.560873351991176605e-04, 1.038842163085937500e+03, 1.573171752929687500e+03, 2.870550048828125000e+03, 1.973672027587890625e+02
1.591052277944982052e-04, 1.044853637695312500e+03, 1.616413330078125000e+03, 2.931810546875000000e+03, 2.065383453369140625e+02
1.620079274289309978e-04, 1.051978027343750000e+03, 1.657372558593750000e+03, 2.990481445312500000e+03, 2.159325256347656250e+02
1.650214398978278041e-04, 1.058202514648437500e+03, 1.698760131835937500e+03, 3.050129394531250000e+03, 2.260041961669921875e+02
1.680357381701469421e-04, 1.065484497070312500e+03, 1.738999755859375000e+03, 3.108666259765625000e+03, 2.362414703369140625e+02
1.710481446934863925e-04, 1.074701660156250000e+03, 1.777506591796875000e+03, 3.165891845703125000e+03, 2.461083068847656250e+02
1.740586012601852417e-04, 1.081884643554687500e+03, 1.814506713867187500e+03, 3.221491210937500000e+03, 2.557618408203125000e+02
1.770691305864602327e-04, 1.090961791992187500e+03, 1.850967651367187500e+03, 3.275353271484375000e+03, 2.658052062988281250e+02
1.800749305402860045e-04, 1.097609375000000000e+03, 1.886401977539062500e+03, 3.327125244140625000e+03, 2.762191467285156250e+02
1.830807159421965480e-04, 1.105141357421875000e+03, 1.916284912109375000e+03, 3.376762939453125000e+03, 2.864280395507812500e+02
1.860905904322862625e-04, 1.113927734375000000e+03, 1.945646850585937500e+03, 3.424941650390625000e+03, 2.963359680175781250e+02
1.891005376819521189e-04, 1.122561035156250000e+03, 1.972792114257812500e+03, 3.471843994140625000e+03, 3.065236206054687500e+02
1.921087823575362563e-04, 1.130601684570312500e+03, 1.998959594726562500e+03, 3.517779785156250000e+03, 3.170439147949218750e+02
1.950036821654066443e-04, 1.138925903320312500e+03, 2.023768310546875000e+03, 3.561407958984375000e+03, 3.273751831054687500e+02
1.980091910809278488e-04, 1.147987426757812500e+03, 2.049086425781250000e+03, 3.606079345703125000e+03, 3.377641601562500000e+02
2.010147727560251951e-04, 1.157515014648437500e+03, 2.072946289062500000e+03, 3.649820556640625000e+03, 3.476461486816406250e+02
2.040188701357692480e-04, 1.166873168945312500e+03, 2.095464111328125000e+03, 3.692642089843750000e+03, 3.575266723632812500e+02
2.070225164061412215e-04, 1.176440429687500000e+03, 2.117033935546875000e+03, 3.734771972656250000e+03, 3.674657897949218750e+02
2.100266428897157311e-04, 1.185317626953125000e+03, 2.139063720703125000e+03, 3.776702880859375000e+03, 3.778772888183593750e+02
2.130309148924425244e-04, 1.193615112304687500e+03, 2.161177734375000000e+03, 3.818131347656250000e+03, 3.881812744140625000e+02
2.160344301955774426e-04, 1.200503906250000000e+03, 2.182805664062500000e+03, 3.858817871093750000e+03, 3.988330078125000000e+02
2.190388768212869763e-04, 1.207386108398437500e+03, 2.204080078125000000e+03, 3.899129150390625000e+03, 4.093811340332031250e+02
2.220438182121142745e-04, 1.214320678710937500e+03, 2.225676757812500000e+03, 3.939369140625000000e+03, 4.198664245605468750e+02
2.250506804557517171e-04, 1.220608520507812500e+03, 2.247861816406250000e+03, 3.979795898437500000e+03, 4.306374206542968750e+02
2.280578046338632703e-04, 1.225941650390625000e+03, 2.270642822265625000e+03, 4.020263916015625000e+03, 4.420663146972656250e+02
2.310654090251773596e-04, 1.229973022460937500e+03, 2.294202392578125000e+03, 4.060759765625000000e+03, 4.540679931640625000e+02
2.340727805858477950e-04, 1.232284912109375000e+03, 2.318453613281250000e+03, 4.101090332031250000e+03, 4.662147827148437500e+02
2.370795700699090958e-04, 1.234000488281250000e+03, 2.343346191406250000e+03, 4.141134765625000000e+03, 4.785109558105468750e+02
2.400850353296846151e-04, 1.234925170898437500e+03, 2.368687011718750000e+03, 4.180782226562500000e+03, 4.909777832031250000e+02
2.430899476166814566e-04, 1.234524658203125000e+03, 2.394908203125000000e+03, 4.220360839843750000e+03, 5.038484802246093750e+02
2.460969262756407261e-04, 1.233364257812500000e+03, 2.422104492187500000e+03, 4.259475097656250000e+03, 5.165619506835937500e+02
2.491045161150395870e-04, 1.232020751953125000e+03, 2.450370849609375000e+03, 4.298267578125000000e+03, 5.285308837890625000e+02
2.520012785680592060e-04, 1.229879882812500000e+03, 2.478487792968750000e+03, 4.335165527343750000e+03, 5.393142700195312500e+02
2.550096833147108555e-04, 1.226967163085937500e+03, 2.509027099609375000e+03, 4.373451660156250000e+03, 5.501826782226562500e+02
2.580175350885838270e-04, 1.224051025390625000e+03, 2.539397705078125000e+03, 4.411274414062500000e+03, 5.610191040039062500e+02
2.610236697364598513e-04, 1.220651000976562500e+03, 2.569242675781250000e+03, 4.448240234375000000e+03, 5.718713989257812500e+02
2.640285820234566927e-04, 1.216041015625000000e+03, 2.599316406250000000e+03, 4.484403320312500000e+03, 5.827668457031250000e+02
2.670336107257753611e-04, 1.210212768554687500e+03, 2.629603515625000000e+03, 4.519851074218750000e+03, 5.936530151367187500e+02
2.700396289583295584e-04, 1.203660034179687500e+03, 2.659976806640625000e+03, 4.554484375000000000e+03, 6.050470581054687500e+02
2.730453852564096451e-04, 1.196937622070312500e+03, 2.689635009765625000e+03, 4.587998535156250000e+03, 6.161795043945312500e+02
2.760516945272684097e-04, 1.189435791015625000e+03, 2.719422851562500000e+03, 4.621160644531250000e+03, 6.269157714843750000e+02
2.790589933283627033e-04, 1.181952514648437500e+03, 2.749990234375000000e+03, 4.654515625000000000e+03, 6.370741577148437500e+02
2.820669906213879585e-04, 1.174767456054687500e+03, 2.781212402343750000e+03, 4.687991699218750000e+03, 6.470908813476562500e+02
2.850760938599705696e-04, 1.165493774414062500e+03, 2.813499755859375000e+03, 4.721929199218750000e+03, 6.573508911132812500e+02
2.880851679947227240e-04, 1.155789794921875000e+03, 2.846784179687500000e+03, 4.756250976562500000e+03, 6.678600463867187500e+02
2.910948533099144697e-04, 1.145409912109375000e+03, 2.880676269531250000e+03, 4.790611328125000000e+03, 6.783365478515625000e+02
2.941044513136148453e-04, 1.134453247070312500e+03, 2.915904296875000000e+03, 4.824758789062500000e+03, 6.888204345703125000e+02
2.970029017888009548e-04, 1.123463867187500000e+03, 2.950589111328125000e+03, 4.857530273437500000e+03, 6.986359863281250000e+02
3.000135766342282295e-04, 1.112050659179687500e+03, 2.986693359375000000e+03, 4.891110351562500000e+03, 7.089685668945312500e+02
3.030257357750087976e-04, 1.099340087890625000e+03, 3.022638671875000000e+03, 4.924326660156250000e+03, 7.190988159179687500e+02
3.060378076042979956e-04, 1.086315307617187500e+03, 3.059947998046875000e+03, 4.957590820312500000e+03, 7.294347534179687500e+02
3.090486861765384674e-04, 1.066205078125000000e+03, 3.103237548828125000e+03, 4.991466308593750000e+03, 7.398529052734375000e+02
3.120581386610865593e-04, 1.051670288085937500e+03, 3.142131103515625000e+03, 5.025433593750000000e+03, 7.493795776367187500e+02
3.150661941617727280e-04, 1.037173950195312500e+03, 3.181499511718750000e+03, 5.059710449218750000e+03, 7.582490844726562500e+02
3.180734347552061081e-04, 1.021262878417968750e+03, 3.221625244140625000e+03, 5.094014160156250000e+03, 7.674713134765625000e+02
3.210809954907745123e-04, 1.006765747070312500e+03, 3.262123046875000000e+03, 5.128404296875000000e+03, 7.763623657226562500e+02
3.240890800952911377e-04, 9.918753051757812500e+02, 3.301842529296875000e+03, 5.162719726562500000e+03, 7.851209106445312500e+02
3.270982997491955757e-04, 9.778507690429687500e+02, 3.341150146484375000e+03, 5.196444335937500000e+03, 7.941404418945312500e+02
3.301076649222522974e-04, 9.585108642578125000e+02, 3.384540527343750000e+03, 5.230124023437500000e+03, 8.030788574218750000e+02
3.330053878016769886e-04, 9.435149536132812500e+02, 3.422342285156250000e+03, 5.261386230468750000e+03, 8.121596069335937500e+02
3.360137634444981813e-04, 9.281326293945312500e+02, 3.460574707031250000e+03, 5.293985351562500000e+03, 8.210854492187500000e+02
3.390242054592818022e-04, 9.122306518554687500e+02, 3.498634521484375000e+03, 5.326219238281250000e+03, 8.304420166015625000e+02
3.420347929932177067e-04, 8.965993652343750000e+02, 3.536460937500000000e+03, 5.357791015625000000e+03, 8.398617553710937500e+02
3.450471267569810152e-04, 8.811742553710937500e+02, 3.571796386718750000e+03, 5.388827148437500000e+03, 8.492359008789062500e+02
3.480608284007757902e-04, 8.676158447265625000e+02, 3.606967529296875000e+03, 5.420361328125000000e+03, 8.587180175781250000e+02
3.510779642965644598e-04, 8.551663208007812500e+02, 3.640365966796875000e+03, 5.450238769531250000e+03, 8.681076049804687500e+02
3.540963807608932257e-04, 8.409262695312500000e+02, 3.674069824218750000e+03, 5.479979492187500000e+03, 8.780885009765625000e+02
3.570050757844001055e-04, 8.261101684570312500e+02, 3.706779052734375000e+03, 5.508586425781250000e+03, 8.879362182617187500e+02
3.600254131015390158e-04, 8.117947998046875000e+02, 3.740408203125000000e+03, 5.537973144531250000e+03, 8.978875122070312500e+02
3.630440915003418922e-04, 7.967354125976562500e+02, 3.774232421875000000e+03, 5.566838867187500000e+03, 9.075712890625000000e+02
3.660568327177315950e-04, 7.821514282226562500e+02, 3.808619873046875000e+03, 5.595372070312500000e+03, 9.169722290039062500e+02
3.690735611598938704e-04, 7.664804077148437500e+02, 3.843226562500000000e+03, 5.623409667968750000e+03, 9.266577148437500000e+02
3.720901149790734053e-04, 7.503045654296875000e+02, 3.878305664062500000e+03, 5.651131347656250000e+03, 9.365387573242187500e+02
