RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-4.840583038330078125e+01, -9.695634841918945312e-01, 4.861879825592041016e+00, 0.000000000000000000e+00, -2.401383519172668457e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.200691713165724650e-05
-1.044216232299804688e+02, -1.842242717742919922e+00, -6.195764541625976562e-01, 0.000000000000000000e+00, -2.652780711650848389e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.326390338363125920e-05
-1.554101562500000000e+02, -1.560545444488525391e+00, -3.685871362686157227e+00, 0.000000000000000000e+00, -2.881208062171936035e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.440603955416008830e-05
-2.183260040283203125e+02, -9.772952795028686523e-01, -2.578908920288085938e+00, 0.000000000000000000e+00, -3.132554292678833008e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.566277205711230636e-05
-2.904853210449218750e+02, -8.184012770652770996e-01, -2.623996019363403320e+00, 0.000000000000000000e+00, -3.360871970653533936e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.680435889284126461e-05
-3.589036254882812500e+02, -6.625721454620361328e-01, -3.173115968704223633e+00, 0.000000000000000000e+00, -3.611917495727539062e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.805958709155675024e-05
-4.419322204589843750e+02, -1.219598531723022461e+00, -2.241865634918212891e+00, 0.000000000000000000e+00, -3.840092122554779053e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.920046088343951851e-05
-5.147418212890625000e+02, 6.666094303131103516e+00, -3.839738607406616211e+00, 0.000000000000000000e+00, -4.091051220893859863e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.045525616267696023e-05
-5.809525146484375000e+02, 9.673575401306152344e+00, -5.309741020202636719e+00, 0.000000000000000000e+00, -4.341867268085479736e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.170933657907880843e-05
-6.538720092773437500e+02, 1.506539344787597656e+01, -1.589420080184936523e+00, 0.000000000000000000e+00, -4.569971859455108643e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.284985930600669235e-05
-7.107261352539062500e+02, 2.307501983642578125e+01, 1.963098526000976562e+00, 0.000000000000000000e+00, -4.820736646652221680e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.410368324490264058e-05
-7.423687744140625000e+02, 3.273696899414062500e+01, 1.619123458862304688e+00, 0.000000000000000000e+00, -5.048830509185791016e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.524415140214841813e-05
-7.867380371093750000e+02, 4.376855468750000000e+01, 1.934368610382080078e-01, 0.000000000000000000e+00, -5.299811363220214844e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.649905763973947614e-05
-8.145572509765625000e+02, 5.487326049804687500e+01, 1.883065342903137207e+00, 0.000000000000000000e+00, -5.527890920639038086e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.763945485639851540e-05
-8.353586425781250000e+02, 6.725717926025390625e+01, 2.227323532104492188e+00, 0.000000000000000000e+00, -5.778539180755615234e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 2.889269671868532896e-05
-8.443361206054687500e+02, 8.000686645507812500e+01, 1.900759220123291016e+00, 0.000000000000000000e+00, -6.006126403808593750e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.003063102369196713e-05
-8.468883666992187500e+02, 8.810292816162109375e+01, -3.612099587917327881e-01, 0.000000000000000000e+00, -6.256191134452819824e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.128095340798608959e-05
-8.382760009765625000e+02, 9.021659088134765625e+01, 1.305161714553833008e+00, 0.000000000000000000e+00, -6.483271718025207520e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.241635931772179902e-05
-8.195298461914062500e+02, 8.562184143066406250e+01, 2.984488964080810547e+00, 0.000000000000000000e+00, -6.732802987098693848e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.366401506355032325e-05
-7.936535034179687500e+02, 7.660002899169921875e+01, 3.205210447311401367e+00, 0.000000000000000000e+00, -6.982142329216003418e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.491071038297377527e-05
-7.728240966796875000e+02, 6.637898254394531250e+01, 1.835831999778747559e+00, 0.000000000000000000e+00, -7.208634018898010254e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.604317316785454750e-05
-7.441990356445312500e+02, 5.437879943847656250e+01, 2.881314516067504883e+00, 0.000000000000000000e+00, -7.457583546638488770e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.728791853063739836e-05
-7.203834228515625000e+02, 4.290088272094726562e+01, -9.098067879676818848e-01, 0.000000000000000000e+00, -7.683743834495544434e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.841871875920332968e-05
-6.841504516601562500e+02, 3.086946868896484375e+01, -2.707989513874053955e-01, 0.000000000000000000e+00, -7.932363152503967285e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 3.966181611758656800e-05
-6.332135009765625000e+02, 3.128900337219238281e+01, -1.831027984619140625e+00, 0.000000000000000000e+00, -8.180853724479675293e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.090426955372095108e-05
-5.997343750000000000e+02, 1.370469570159912109e+01, 3.286479473114013672e+00, 0.000000000000000000e+00, -8.406774997711181641e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.203387288725934923e-05
-5.815122680664062500e+02, -1.233467459678649902e+00, 1.254747271537780762e+00, 0.000000000000000000e+00, -8.655171394348144531e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.327585702412761748e-05
-5.640032348632812500e+02, -1.444511032104492188e+01, -2.178985595703125000e+00, 0.000000000000000000e+00, -8.880890607833862305e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.440445263753645122e-05
-5.293817138671875000e+02, -2.540137481689453125e+01, -1.557456135749816895e+00, 0.000000000000000000e+00, -9.129139184951782227e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.564569462672807276e-05
-4.966819458007812500e+02, -3.256409835815429688e+01, -5.362670421600341797e+00, 0.000000000000000000e+00, -9.377414584159851074e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.688707122113555670e-05
-4.705778503417968750e+02, -3.466202926635742188e+01, -4.899957656860351562e+00, 0.000000000000000000e+00, -9.603015780448913574e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.801507748197764158e-05
-4.448768310546875000e+02, -4.335649871826171875e+01, -5.943791866302490234e+00, 0.000000000000000000e+00, -9.851229190826416016e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 4.925614484818652272e-05
-4.218280029296875000e+02, -5.195972061157226562e+01, -9.787271499633789062e+00, 0.000000000000000000e+00, -1.009915590286254883e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.049577885074540973e-05
-4.158866882324218750e+02, -5.687201690673828125e+01, -1.281899070739746094e+01, 0.000000000000000000e+00, -1.032454490661621094e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.162272282177582383e-05
-4.240635986328125000e+02, -5.356232070922851562e+01, -1.889443969726562500e+01, 0.000000000000000000e+00, -1.057224154472351074e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.286120358505286276e-05
-4.356880493164062500e+02, -4.513455581665039062e+01, -1.672831153869628906e+01, 0.000000000000000000e+00, -1.081992864608764648e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.409964433056302369e-05
-4.662591857910156250e+02, -3.179585266113281250e+01, -1.248870468139648438e+01, 0.000000000000000000e+00, -1.104508280754089355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.522541323443874717e-05
-4.980057067871093750e+02, -2.562845993041992188e+01, -8.504485130310058594e+00, 0.000000000000000000e+00, -1.129264473915100098e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.646322460961528122e-05
-5.484526367187500000e+02, -2.120116615295410156e+01, -9.248316764831542969e+00, 0.000000000000000000e+00, -1.154025197029113770e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.770125790149904788e-05
-6.170555419921875000e+02, -2.050737190246582031e+01, -9.009897232055664062e+00, 0.000000000000000000e+00, -1.176532506942749023e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 5.882662662770599127e-05
-6.781040649414062500e+02, -2.493725776672363281e+01, -1.159933662414550781e+01, 0.000000000000000000e+00, -1.201292395591735840e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.006462353980168700e-05
-7.410514526367187500e+02, -2.746316146850585938e+01, -1.450045585632324219e+01, 0.000000000000000000e+00, -1.226048469543457031e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.130242400104179978e-05
-7.982959594726562500e+02, -2.350004196166992188e+01, -1.705928611755371094e+01, 0.000000000000000000e+00, -1.248556971549987793e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.242784729693084955e-05
-8.563024902343750000e+02, -2.207214164733886719e+01, -1.556364631652832031e+01, 0.000000000000000000e+00, -1.273315548896789551e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.366577872540801764e-05
-9.051558227539062500e+02, -3.231214141845703125e+01, -9.841771125793457031e+00, 0.000000000000000000e+00, -1.298086285591125488e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.490431405836716294e-05
-9.355700683593750000e+02, -4.888307571411132812e+01, -9.955136299133300781e+00, 0.000000000000000000e+00, -1.320610523223876953e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.603052315767854452e-05
-9.561618652343750000e+02, -6.235394668579101562e+01, -4.952298641204833984e+00, 0.000000000000000000e+00, -1.345396995544433594e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.726985157001763582e-05
-9.609123535156250000e+02, -7.485853576660156250e+01, -6.530715465545654297e+00, 0.000000000000000000e+00, -1.370199918746948242e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.850999488960951567e-05
-9.578583984375000000e+02, -7.559864044189453125e+01, -7.600106000900268555e-01, 0.000000000000000000e+00, -1.392761468887329102e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.963807391002774239e-05
-9.323847045898437500e+02, -7.634854125976562500e+01, 7.956296443939208984e+00, 0.000000000000000000e+00, -1.417577743530273438e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.087888661772012711e-05
-9.175634765625000000e+02, -7.951860809326171875e+01, 1.822142410278320312e+01, 0.000000000000000000e+00, -1.440146923065185547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.200734398793429136e-05
-9.020020141601562500e+02, -7.942896270751953125e+01, 2.707873535156250000e+01, 0.000000000000000000e+00, -1.464976549148559570e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.324882608372718096e-05
-8.779724731445312500e+02, -7.500614929199218750e+01, 3.489812088012695312e+01, 0.000000000000000000e+00, -1.489778995513916016e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.448894757544621825e-05
-8.573984985351562500e+02, -7.156957244873046875e+01, 4.405517959594726562e+01, 0.000000000000000000e+00, -1.512305974960327148e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.561529491795226932e-05
-8.091075439453125000e+02, -5.662419128417968750e+01, 4.643733978271484375e+01, 0.000000000000000000e+00, -1.537076592445373535e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.685383025091141462e-05
-7.722138671875000000e+02, -4.170775222778320312e+01, 4.627008438110351562e+01, 0.000000000000000000e+00, -1.561821699142456055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.809108501533046365e-05
-7.284462890625000000e+02, -2.270063209533691406e+01, 5.104874420166015625e+01, 0.000000000000000000e+00, -1.584290504455566406e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.921452925074845552e-05
-6.933907470703125000e+02, 2.599091529846191406e+00, 5.525067138671875000e+01, 0.000000000000000000e+00, -1.608995795249938965e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.044979040278121829e-05
-6.639237670898437500e+02, 2.025217819213867188e+01, 5.979563903808593750e+01, 0.000000000000000000e+00, -1.633654832839965820e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.168273780029267073e-05
-6.301542358398437500e+02, 2.786371231079101562e+01, 5.710924530029296875e+01, 0.000000000000000000e+00, -1.656050443649291992e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.280252222903072834e-05
-5.965817260742187500e+02, 2.744948387145996094e+01, 5.390730667114257812e+01, 0.000000000000000000e+00, -1.680645823478698730e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.403229003306478262e-05
-5.632404174804687500e+02, 2.737164878845214844e+01, 4.523584365844726562e+01, 0.000000000000000000e+00, -1.705216288566589355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.526081364834681153e-05
-5.475762329101562500e+02, 2.700256729125976562e+01, 3.897110748291015625e+01, 0.000000000000000000e+00, -1.729770779609680176e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.648853690829128027e-05
-5.487731933593750000e+02, 2.521516609191894531e+01, 3.687686920166015625e+01, 0.000000000000000000e+00, -1.752086043357849121e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.760430500842630863e-05
-5.554220581054687500e+02, 1.735607719421386719e+01, 4.384001922607421875e+01, 0.000000000000000000e+00, -1.776627659797668457e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.883138070814311504e-05
-5.813980102539062500e+02, 5.055540204048156738e-01, 5.487329101562500000e+01, 0.000000000000000000e+00, -1.801168560981750488e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.005842730402946472e-05
-5.995465698242187500e+02, -2.046357727050781250e+01, 5.892911529541015625e+01, 0.000000000000000000e+00, -1.825729727745056152e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.128648525802418590e-05
-6.168436889648437500e+02, -3.492723083496093750e+01, 6.113492584228515625e+01, 0.000000000000000000e+00, -1.848057031631469727e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.240285726264119148e-05
-6.377806396484375000e+02, -4.337678146362304688e+01, 6.355664825439453125e+01, 0.000000000000000000e+00, -1.872620105743408203e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.363100252812728286e-05
-6.687406005859375000e+02, -4.997547149658203125e+01, 6.937747955322265625e+01, 0.000000000000000000e+00, -1.897193908691406250e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.485969349043443799e-05
-6.908576049804687500e+02, -6.197624588012695312e+01, 7.679222869873046875e+01, 0.000000000000000000e+00, -1.921783328056335449e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.608916298020631075e-05
-7.143502197265625000e+02, -7.126457977294921875e+01, 8.183537292480468750e+01, 0.000000000000000000e+00, -1.944130539894104004e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.720653179101645947e-05
-7.359003906250000000e+02, -7.738063812255859375e+01, 8.442120361328125000e+01, 0.000000000000000000e+00, -1.968714594841003418e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.843573207035660744e-05
-7.463781738281250000e+02, -8.504765319824218750e+01, 8.381896972656250000e+01, 0.000000000000000000e+00, -1.993294000625610352e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.966469951905310154e-05
-7.434072265625000000e+02, -8.808190917968750000e+01, 8.427807617187500000e+01, 0.000000000000000000e+00, -2.017863750457763672e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.008931940305046737e-04
-7.346257934570312500e+02, -9.527038574218750000e+01, 7.897794342041015625e+01, 0.000000000000000000e+00, -2.040197849273681641e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.020098934532143176e-04
-7.223708496093750000e+02, -9.867896270751953125e+01, 7.773584747314453125e+01, 0.000000000000000000e+00, -2.064786195755004883e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.032393120112828910e-04
-7.057392578125000000e+02, -9.539433288574218750e+01, 8.276508331298828125e+01, 0.000000000000000000e+00, -2.089360237121582031e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.044680102495476604e-04
-6.883812866210937500e+02, -9.221167755126953125e+01, 8.616561889648437500e+01, 0.000000000000000000e+00, -2.113932609558105469e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.056966357282362878e-04
-6.707805175781250000e+02, -9.294707489013671875e+01, 8.504509735107421875e+01, 0.000000000000000000e+00, -2.136262178421020508e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.068131023203022778e-04
-6.531746826171875000e+02, -9.466877746582031250e+01, 8.222394561767578125e+01, 0.000000000000000000e+00, -2.160828590393066406e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.080414222087711096e-04
-6.451203613281250000e+02, -9.688167572021484375e+01, 8.087399291992187500e+01, 0.000000000000000000e+00, -2.185383319854736328e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.092691672965884209e-04
-6.404020996093750000e+02, -9.972866821289062500e+01, 7.553718566894531250e+01, 0.000000000000000000e+00, -2.209933757781982422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.104966868297196925e-04
-6.495907592773437500e+02, -1.038755645751953125e+02, 7.073611450195312500e+01, 0.000000000000000000e+00, -2.232246637344360352e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.116123239626176655e-04
-6.560686035156250000e+02, -1.082226638793945312e+02, 7.652102661132812500e+01, 0.000000000000000000e+00, -2.256793975830078125e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.128396979765966535e-04
-6.367694702148437500e+02, -1.085895843505859375e+02, 7.668460845947265625e+01, 0.000000000000000000e+00, -2.281329154968261719e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.140664608101360500e-04
-6.503180541992187500e+02, -1.148238601684570312e+02, 7.506510162353515625e+01, 0.000000000000000000e+00, -2.305876731872558594e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.152938348241150379e-04
-6.578169555664062500e+02, -1.175908126831054688e+02, 7.804957580566406250e+01, 0.000000000000000000e+00, -2.328206300735473633e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.164103159680962563e-04
-6.331417846679687500e+02, -1.163514556884765625e+02, 7.046593475341796875e+01, 0.000000000000000000e+00, -2.352770090103149414e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.176385048893280327e-04
-6.293111572265625000e+02, -1.147909164428710938e+02, 7.687689208984375000e+01, 0.000000000000000000e+00, -2.377320289611816406e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.188660098705440760e-04
-6.201705932617187500e+02, -1.138664779663085938e+02, 7.684070587158203125e+01, 0.000000000000000000e+00, -2.401875495910644531e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.200937695102766156e-04
-6.114418334960937500e+02, -1.127546081542968750e+02, 7.840982818603515625e+01, 0.000000000000000000e+00, -2.424200773239135742e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.212100469274446368e-04
-6.018312377929687500e+02, -1.092126770019531250e+02, 8.280488586425781250e+01, 0.000000000000000000e+00, -2.448773860931396484e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.224386942340061069e-04
-5.778679199218750000e+02, -1.015466232299804688e+02, 8.302507019042968750e+01, 0.000000000000000000e+00, -2.473342895507812500e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.236671378137543797e-04
-5.641021728515625000e+02, -9.709886169433593750e+01, 8.446227264404296875e+01, 0.000000000000000000e+00, -2.497912645339965820e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.248956250492483377e-04
-5.568435058593750000e+02, -9.292288970947265625e+01, 9.189347839355468750e+01, 0.000000000000000000e+00, -2.520219326019287109e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.260109565919265151e-04
-5.560480957031250000e+02, -9.065158843994140625e+01, 9.808373260498046875e+01, 0.000000000000000000e+00, -2.544762372970581055e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.272381196031346917e-04
