time, ALLSE, ALLKE, ALLWK, ALLFD
3.690301382448524237e-04, 5.738201904296875000e+02, 1.774539428710937500e+03, 3.002426513671875000e+03, 6.171347656250000000e+02
3.721001266967505217e-04, 5.738233032226562500e+02, 1.777636596679687500e+03, 3.009629638671875000e+03, 6.209032592773437500e+02
3.750559117179363966e-04, 5.733264160156250000e+02, 1.781092529296875000e+03, 3.016790771484375000e+03, 6.248488159179687500e+02
3.780113183893263340e-04, 5.726945800781250000e+02, 1.784847900390625000e+03, 3.024387939453125000e+03, 6.287489624023437500e+02
3.810784837696701288e-04, 5.716036376953125000e+02, 1.789792358398437500e+03, 3.032937744140625000e+03, 6.330036010742187500e+02
3.840315912384539843e-04, 5.707161865234375000e+02, 1.795399169921875000e+03, 3.041743896484375000e+03, 6.368444213867187500e+02
3.870971850119531155e-04, 5.706792602539062500e+02, 1.802216674804687500e+03, 3.051973632812500000e+03, 6.404820556640625000e+02
3.900498850271105766e-04, 5.703241577148437500e+02, 1.809574951171875000e+03, 3.062965576171875000e+03, 6.440447387695312500e+02
3.930031380150467157e-04, 5.702681884765625000e+02, 1.818019653320312500e+03, 3.074746582031250000e+03, 6.476164550781250000e+02
3.960707981605082750e-04, 5.692764892578125000e+02, 1.827519897460937500e+03, 3.087528808593750000e+03, 6.517340087890625000e+02
3.990258846897631884e-04, 5.676351318359375000e+02, 1.837597534179687500e+03, 3.100545410156250000e+03, 6.560039672851562500e+02
4.020943015348166227e-04, 5.664144897460937500e+02, 1.848304199218750000e+03, 3.114534912109375000e+03, 6.602001953125000000e+02
4.050483694300055504e-04, 5.663312988281250000e+02, 1.857747680664062500e+03, 3.127772460937500000e+03, 6.639515991210937500e+02
4.080031649209558964e-04, 5.667984619140625000e+02, 1.867464477539062500e+03, 3.140678955078125000e+03, 6.676293334960937500e+02
4.110714653506875038e-04, 5.660963134765625000e+02, 1.877126220703125000e+03, 3.153909912109375000e+03, 6.716739501953125000e+02
4.140251257922500372e-04, 5.658413085937500000e+02, 1.885828491210937500e+03, 3.166359130859375000e+03, 6.753010253906250000e+02
4.170886531937867403e-04, 5.668446655273437500e+02, 1.894099121093750000e+03, 3.178630615234375000e+03, 6.792930908203125000e+02
4.200425464659929276e-04, 5.671294555664062500e+02, 1.901029296875000000e+03, 3.189951660156250000e+03, 6.832114257812500000e+02
4.231091297697275877e-04, 5.675977172851562500e+02, 1.907785400390625000e+03, 3.201189697265625000e+03, 6.869271850585937500e+02
4.260635469108819962e-04, 5.690609130859375000e+02, 1.914157348632812500e+03, 3.211704345703125000e+03, 6.904351196289062500e+02
4.290238139219582081e-04, 5.702823486328125000e+02, 1.919767944335937500e+03, 3.221994384765625000e+03, 6.941120605468750000e+02
4.321011074353009462e-04, 5.707982177734375000e+02, 1.925307006835937500e+03, 3.232647705078125000e+03, 6.981502685546875000e+02
4.350646922830492258e-04, 5.704890136718750000e+02, 1.931278930664062500e+03, 3.243065185546875000e+03, 7.025375976562500000e+02
4.380286263767629862e-04, 5.703806762695312500e+02, 1.937986450195312500e+03, 3.253835205078125000e+03, 7.068690185546875000e+02
4.411070549394935369e-04, 5.699690551757812500e+02, 1.944910400390625000e+03, 3.265396972656250000e+03, 7.114949340820312500e+02
4.440713091753423214e-04, 5.704949951171875000e+02, 1.951825317382812500e+03, 3.277397216796875000e+03, 7.158607788085937500e+02
4.470354469958692789e-04, 5.712270507812500000e+02, 1.959118774414062500e+03, 3.289686767578125000e+03, 7.202453613281250000e+02
4.501136427279561758e-04, 5.715132446289062500e+02, 1.966670654296875000e+03, 3.302353515625000000e+03, 7.248936767578125000e+02
4.530780133791267872e-04, 5.722286376953125000e+02, 1.973432495117187500e+03, 3.314391113281250000e+03, 7.293735961914062500e+02
4.560425877571105957e-04, 5.732348022460937500e+02, 1.979564819335937500e+03, 3.326219726562500000e+03, 7.340798339843750000e+02
4.590075695887207985e-04, 5.744827880859375000e+02, 1.985279296875000000e+03, 3.337926757812500000e+03, 7.387872924804687500e+02
4.620862309820950031e-04, 5.757400512695312500e+02, 1.991365234375000000e+03, 3.350130615234375000e+03, 7.437197265625000000e+02
4.650503396987915039e-04, 5.766678466796875000e+02, 1.997573608398437500e+03, 3.362054443359375000e+03, 7.484426879882812500e+02
4.680137208197265863e-04, 5.782498779296875000e+02, 2.003553222656250000e+03, 3.374040527343750000e+03, 7.530154418945312500e+02
4.710912762675434351e-04, 5.804554443359375000e+02, 2.009486694335937500e+03, 3.386693115234375000e+03, 7.578397216796875000e+02
4.740552394650876522e-04, 5.824587402343750000e+02, 2.014551513671875000e+03, 3.398580566406250000e+03, 7.625924072265625000e+02
4.770190571434795856e-04, 5.837351074218750000e+02, 2.019350341796875000e+03, 3.410005859375000000e+03, 7.673420410156250000e+02
4.800978931598365307e-04, 5.855573120117187500e+02, 2.023524047851562500e+03, 3.421232177734375000e+03, 7.719919433593750000e+02
4.830623220186680555e-04, 5.886567993164062500e+02, 2.026485717773437500e+03, 3.431548583984375000e+03, 7.762357788085937500e+02
4.860266053583472967e-04, 5.900955200195312500e+02, 2.029799316406250000e+03, 3.440985839843750000e+03, 7.805767822265625000e+02
4.891055286861956120e-04, 5.918086547851562500e+02, 2.032165161132812500e+03, 3.450184326171875000e+03, 7.850860595703125000e+02
4.920710925944149494e-04, 5.935896606445312500e+02, 2.033751342773437500e+03, 3.458463623046875000e+03, 7.896652832031250000e+02
4.950324073433876038e-04, 5.948970947265625000e+02, 2.036014038085937500e+03, 3.466819335937500000e+03, 7.941983642578125000e+02
4.981080419383943081e-04, 5.922310180664062500e+02, 2.043171264648437500e+03, 3.475805419921875000e+03, 7.985274047851562500e+02
5.010694148950278759e-04, 5.907023925781250000e+02, 2.048916259765625000e+03, 3.484565429687500000e+03, 8.025023803710937500e+02
5.040305550210177898e-04, 5.906257324218750000e+02, 2.053223144531250000e+03, 3.493231689453125000e+03, 8.061969604492187500e+02
5.071056075394153595e-04, 5.914518432617187500e+02, 2.057061767578125000e+03, 3.501855468750000000e+03, 8.099258422851562500e+02
5.100684938952326775e-04, 5.917723999023437500e+02, 2.060576416015625000e+03, 3.509900878906250000e+03, 8.137689208984375000e+02
5.130316712893545628e-04, 5.924333496093750000e+02, 2.062795166015625000e+03, 3.517148437500000000e+03, 8.176290283203125000e+02
5.161090521141886711e-04, 5.917626342773437500e+02, 2.065392333984375000e+03, 3.523452880859375000e+03, 8.219305419921875000e+02
5.190725205466151237e-04, 5.905440063476562500e+02, 2.068070800781250000e+03, 3.528743896484375000e+03, 8.257193603515625000e+02
5.220366292633116245e-04, 5.891094360351562500e+02, 2.070008056640625000e+03, 3.533136962890625000e+03, 8.295837402343750000e+02
5.250013200566172600e-04, 5.877490234375000000e+02, 2.071051513671875000e+03, 3.536871093750000000e+03, 8.333286743164062500e+02
5.280808545649051666e-04, 5.855635375976562500e+02, 2.072802490234375000e+03, 3.540314208984375000e+03, 8.370864868164062500e+02
5.310460692271590233e-04, 5.820115966796875000e+02, 2.075399902343750000e+03, 3.543071777343750000e+03, 8.407617797851562500e+02
5.340110510587692261e-04, 5.787844238281250000e+02, 2.077561523437500000e+03, 3.546049560546875000e+03, 8.443752441406250000e+02
5.370904691517353058e-04, 5.739490356445312500e+02, 2.081674560546875000e+03, 3.549689453125000000e+03, 8.486594848632812500e+02
